"method","abs_diff"
"equi",0.0175826024308853
"equi",0.0424823420291121
"equi",0.105961617184383
"equi",0.0990040040180244
"equi",0.0525481216035644
"equi",0.0259758997278753
"equi",0.110285752698419
"equi",0.0772349183441311
"equi",0.0291019472672287
"equi",0.100750229986026
"equi",0.170712330185676
"equi",0.0953047798441798
"equi",0.030735103298469
"equi",0.0482224711353615
"equi",0.102810498699962
"equi",0.118479455057132
"equi",0.080121540147096
"equi",0.027877128382332
"equi",0.116514344544427
"equi",0.116561776590455
"equi",0.0976424475772888
"equi",0.0128323486748159
"equi",0.285478148271849
"equi",0.131799445535677
"equi",0.134825098549901
"equi",0.175563672128908
"equi",0.0701683360652339
"equi",0.126395524058068
"equi",0.0199313651454717
"equi",0.142404496334139
"equi",0.0251416088904168
"equi",0.0844765767397216
"equi",0.0586454842702687
"equi",0.0581633811747057
"equi",0.0556580876344228
"equi",0.0390973815786219
"equi",0.108966029382982
"equi",0.0741556751394347
"equi",0.0355296520367104
"equi",0.0147719901363638
"equi",0.0688598175500775
"equi",0.0856347635076381
"equi",0.0505979697139543
"equi",0.0472425711730599
"equi",0.121975772785949
"equi",0.0324907301915557
"equi",0.023133711308609
"equi",0.00364616843892326
"equi",0.146995538435813
"equi",0.0706970117783778
"equi",0.107278637397977
"equi",0.112233317461318
"equi",0.070731237969379
"equi",0.0598427441795737
"equi",0.105885051546168
"equi",0.0210144818146594
"equi",0.0418740172157193
"equi",0.0576993536459618
"equi",0.0561573587732476
"equi",0.215239620497956
"equi",0.0779628166297956
"equi",0.151767280671124
"equi",0.0370111116739026
"equi",0.0962106989187445
"equi",0.0160106914591573
"equi",0.0708477887229917
"equi",0.0866515760009664
"equi",0.108707786031751
"equi",0.000832777910697663
"equi",0.0296870456479504
"equi",0.028608569438972
"equi",0.108069950557026
"equi",0.044647049455053
"equi",0.0185296526410542
"equi",0.0110492493030109
"equi",0.0283953828400493
"equi",0.00178194082247575
"equi",0.000831665274395328
"equi",0.0862594737738619
"equi",0.138915868267746
"equi",0.0677879543539847
"equi",0.0432376104979004
"equi",0.0910362233693544
"equi",0.126187631719392
"equi",0.00602661761648329
"equi",0.00588245623499817
"equi",0.108302316698936
"equi",0.0740592187684567
"equi",0.150037677473047
"equi",0.173840595472001
"equi",0.142148113476548
"equi",0.0371318929451824
"equi",0.0300280275130092
"equi",0.25007947495025
"equi",0.100663012376726
"equi",0.0472711029500452
"equi",0.0104884578780586
"equi",0.0684708020560141
"equi",0.0563065987644196
"equi",0.0179404680136621
"equi",0.118875396794236
"equi",0.0530078194894649
"equi",0.0701446640863314
"equi",0.00499165165968626
"equi",0.0307453447988545
"equi",0.13711939551005
"equi",0.0499197739514222
"equi",0.135028513130143
"equi",0.0752982959247395
"equi",0.163833892689852
"equi",9.83485936277839e-05
"equi",0.0672622985929579
"equi",0.171520958008263
"equi",0.0150197652191605
"equi",0.0311424504741394
"equi",0.0383525093895346
"equi",0.0243455739540319
"equi",0.131377386520759
"equi",0.0626443190141776
"equi",0.108195082226893
"equi",0.020032598869352
"equi",0.0652583823385446
"equi",0.0328645588657074
"equi",0.0338982208471411
"equi",0.0856252953243083
"equi",0.00541940092468623
"equi",0.0160460495270667
"equi",0.00906315592407256
"equi",0.0403333641700897
"equi",0.0428068215057514
"equi",0.0352159152182893
"equi",0.124779852551853
"equi",0.0510839976224136
"equi",0.00962448114211378
"equi",0.228395938442052
"equi",0.0101086400908692
"equi",0.0278827500771834
"equi",0.216620414366854
"equi",0.0721020185869724
"equi",0.00677549144399936
"equi",0.0265824526146496
"equi",0.0589446367128001
"equi",0.0401020109678364
"equi",0.0778215306867173
"equi",0.0801188595275602
"equi",0.0894785164639927
"equi",0.0789518387124556
"equi",0.105797678685393
"equi",0.138637714884432
"equi",0.0380504731492058
"equi",0.0518374982667979
"equi",0.0067019451184628
"equi",0.134050313208635
"equi",0.0874786007652105
"equi",0.108315558372775
"equi",0.0353876821576867
"equi",0.141969715559319
"equi",0.140688134467681
"equi",0.141975484807361
"equi",0.157580977015443
"equi",0.124201761906059
"equi",0.0551525001251957
"equi",0.128831807030067
"equi",0.129202658848812
"equi",0.0409024053284748
"equi",0.0122927653186198
"equi",0.07494053988886
"equi",0.105998098733283
"equi",0.00370334840418052
"equi",0.0541423757176429
"equi",0.00641221074025714
"equi",0.122517409510227
"equi",0.125219140051601
"equi",0.189508023934954
"equi",0.048617551984596
"equi",0.0333492385268896
"equi",0.0244083645168438
"equi",0.124428191130096
"equi",0.0458864509677305
"equi",0.0253236711275008
"equi",0.108789391069567
"equi",0.065163002693073
"equi",0.0833376009892891
"equi",0.0968300286807628
"equi",0.0356261604034253
"equi",0.0487312110062902
"equi",0.0371758053677577
"equi",0.0984372505557519
"equi",0.0559512348265643
"equi",0.00174529347671812
"equi",0.211211025078184
"equi",0.128004201131135
"equi",0.0127919360692635
"equi",0.0405167744019226
"equi",0.0467037619977121
"equi",0.111717223303649
"equi",0.0738491282262397
"equi",0.204172347350586
"equi",0.128237064852364
"equi",0.166807850225825
"equi",0.125132099919823
"equi",0.15848522574245
"equi",0.146534342874909
"equi",0.0982407747230983
"equi",0.034141198734901
"equi",0.0791883116746988
"equi",0.12478907080116
"equi",0.228076666990132
"equi",0.0137763631578169
"equi",0.0880691914304351
"equi",0.0291375933269681
"equi",0.000905247821168631
"equi",0.146949656532844
"equi",0.0796196109727686
"equi",0.12306808044068
"equi",0.0251850123863666
"equi",0.143305018280888
"equi",0.00982154557701675
"equi",0.0871221019032184
"equi",0.0538222005869733
"equi",0.0378962533374271
"equi",0.110518362160727
"equi",0.0156831182420387
"equi",0.112399224397063
"equi",0.111772313956603
"equi",0.166109085419187
"equi",0.0643232881061563
"equi",0.0748004484928785
"equi",0.103187797597701
"equi",0.0398242190444182
"equi",0.0492782856837406
"equi",0.00723130348113665
"equi",0.104375957041872
"equi",0.0735307881340275
"equi",0.0954663007223087
"equi",0.13285343323317
"equi",0.0642880843350494
"equi",0.0717992561508665
"equi",0.0296103236216699
"equi",0.0258917883809883
"equi",0.0133780815907714
"equi",0.00615184503394176
"equi",0.139334956089418
"equi",0.0703654742801288
"equi",0.0466362664748736
"equi",0.0596612345674523
"equi",0.0573441513321585
"equi",0.098468259344022
"equi",0.0823982825820123
"equi",0.0103772552508586
"equi",0.0838039069100586
"equi",0.0313461878217347
"equi",0.0464776564940952
"equi",0.0833987050520622
"equi",0.0333456989991546
"equi",0.0734958572979368
"equi",0.163349791134088
"equi",0.00815264688756029
"equi",0.106157741366547
"equi",0.090799769041462
"equi",0.0804542022139045
"equi",0.0163839601134289
"equi",0.0550253233178728
"equi",0.0828255842350932
"equi",0.0921631033277448
"equi",0.12665534733449
"equi",0.142409918046665
"equi",0.0853183787490696
"equi",0.249485873653771
"equi",0.120360149029054
"equi",0.0373234509423315
"equi",0.179971495420767
"equi",0.0368083664882828
"equi",0.0785876322904867
"equi",0.148819509417204
"equi",0.0741202748917441
"equi",0.0473914628895208
"equi",0.14273425324407
"equi",0.0933741985032303
"equi",0.165767798681867
"equi",0.0405946620326176
"equi",0.226701023903197
"equi",0.136869495100562
"equi",0.00275419191202982
"equi",0.00986632052005829
"equi",0.0231750607220595
"equi",0.0680494086215572
"equi",0.0129899064635442
"equi",0.157058446057867
"equi",0.0167090380210358
"equi",0.000134144483090792
"equi",0.306529989185788
"equi",0.0422533284096845
"equi",0.176794132454341
"equi",0.297796722857562
"equi",0.187312160222455
"equi",0.0635867863247719
"equi",0.174903641735877
"equi",0.0574745450993994
"equi",0.0639631762178138
"equi",0.01041645924566
"equi",0.0501862795337802
"equi",0.252584520440094
"equi",0.124343377316126
"equi",0.0580265793899911
"equi",0.0880111414490292
"equi",0.0481895887198014
"equi",0.147660835877149
"equi",0.0431205234288746
"equi",0.068473257786256
"equi",0.0465377715513363
"equi",0.0140287065172861
"equi",0.00187983701089092
"equi",0.168837174795146
"equi",0.0868663733500571
"equi",0.0816391316182293
"equi",0.115213565514175
"equi",0.00021452216791995
"equi",0.0595231504633392
"equi",0.0593263820564358
"equi",0.0537628441597932
"equi",0.0991640873479559
"equi",0.0980106218898761
"equi",0.0889234974082711
"equi",0.0121650604022981
"equi",0.147511589546715
"equi",0.0223104515634719
"equi",0.0511383223403801
"equi",0.150712720478471
"equi",0.0873289745589585
"equi",0.0539187755655462
"equi",0.033520129153495
"equi",0.110001715978505
"equi",0.00542929767943001
"equi",0.101007467654185
"equi",0.125837175546279
"equi",0.0138036756879666
"equi",0.0116243307555363
"equi",0.0211204746789004
"equi",0.142258414558416
"equi",0.198319203625801
"equi",0.00471662698690745
"equi",0.108913007871271
"equi",0.10242739363179
"equi",0.00891802227276145
"equi",0.0887101616669635
"equi",0.135240147561462
"equi",0.0846215199414705
"equi",0.0869207299941513
"equi",0.0212940466247248
"equi",0.155226040537779
"equi",0.0641791717462145
"equi",0.0251375513996112
"equi",0.10882730506864
"equi",0.0494139050712949
"equi",0.0904929173295327
"equi",0.0210279045560799
"equi",0.150186412135963
"equi",0.100537596428412
"equi",0.212087419618209
"equi",0.37944227845375
"equi",0.0805623814591433
"equi",0.226176691132502
"equi",0.210875147563363
"equi",0.0512641356785461
"equi",0.010141557707626
"equi",0.0636996103684343
"equi",0.120195553549513
"equi",0.0354393682277753
"equi",0.0165238410555713
"equi",0.0551444865389773
"equi",0.0973042485514306
"equi",0.0332023851360502
"equi",0.151573112659685
"equi",0.0325683366286706
"equi",0.0702165504033607
"equi",0.0689019462507993
"equi",0.0641275417785398
"equi",0.04915928748835
"equi",0.00286244267033392
"equi",0.139676632521104
"equi",0.0692985170848674
"equi",0.00722087949214956
"equi",0.158709250605196
"equi",0.0678447055169546
"equi",0.0589270629100389
"equi",0.0770070008547472
"equi",0.117103215899122
"equi",0.122700926919652
"equi",0.201160091742285
"equi",0.0428683002818683
"equi",0.0855271345866399
"equi",0.21328761838544
"equi",0.0926880387704316
"equi",0.133106902685418
"equi",0.00984101043473687
"equi",0.150411582570756
"equi",0.0106536506525789
"equi",0.0204171601913404
"equi",0.262486834113398
"equi",0.214485200971466
"equi",0.0320562980879796
"equi",0.115218126532554
"equi",0.0762745212462575
"equi",0.0625361282139351
"equi",0.108627117866461
"equi",0.0445368286808301
"equi",0.0521393408475128
"equi",0.122356624331843
"equi",0.0230435235203799
"equi",0.0386738179349808
"equi",0.00549736400805628
"equi",0.122092609712435
"equi",0.0257450652066269
"equi",0.0473081691682196
"equi",0.136381222883765
"equi",0.0413741009439724
"equi",0.0325592193035773
"equi",0.10431979675335
"equi",0.146240170823014
"equi",0.0315163088654116
"equi",0.108848707383673
"equi",0.0417920613509534
"equi",0.0406110383082416
"equi",0.0659813412207664
"equi",0.0429761119536654
"equi",0.143454897116365
"equi",0.0338383137246959
"equi",0.0684870352631274
"equi",0.0278495886957607
"equi",0.140639467645526
"equi",0.188079321221813
"equi",0.133238355522357
"equi",0.0310804502074034
"equi",0.171770216364091
"equi",0.143830409443975
"equi",0.0191637626376276
"equi",0.1861262141484
"equi",0.0316829550552758
"equi",0.0405344369059
"equi",0.123483574985339
"equi",0.0125273432069491
"equi",0.07397249360561
"equi",0.10425141673725
"equi",0.03998295964261
"equi",0.114633760783137
"equi",0.0111494281478332
"equi",0.0996944485429875
"equi",0.0136286443602333
"equi",0.0981632315032354
"equi",0.0950064752080468
"equi",0.0329392401119292
"equi",0.103570173665694
"equi",0.0486170023570894
"equi",0.0949906074023261
"equi",0.168324376736176
"equi",0.000516729112958553
"equi",0.103999904183117
"equi",0.101811553905998
"equi",0.0650517121463264
"equi",0.0181823821783526
"equi",0.0300760761715224
"equi",0.0891530902463483
"equi",0.0658758073780091
"equi",0.013520923403263
"equi",0.118477131216095
"equi",0.00203286678775874
"equi",0.00739592565231657
"equi",0.0555319058909653
"equi",0.0384906003739354
"equi",0.0128306932414154
"equi",0.00730581147718831
"equi",0.0307512689952696
"equi",0.0016793672769943
"equi",0.117681689454479
"equi",0.0766326044097458
"equi",0.027179239166143
"equi",0.0379308251815835
"equi",0.0782964130506149
"equi",0.189951420709676
"equi",0.0577854770625595
"equi",0.00434968241096939
"equi",0.0460842333528189
"equi",0.0286320729315861
"equi",0.132549970122107
"equi",0.00731881007918966
"equi",0.0399560292379078
"equi",0.0379753429099086
"equi",0.129134803805723
"equi",0.0515642766630022
"equi",0.0237268650622407
"equi",0.043556891698579
"equi",0.149694377052763
"equi",0.115130008513996
"equi",0.0892141958454726
"equi",0.0138579265094676
"equi",0.0488924572652055
"equi",0.0106507643356248
"equi",0.167447351596476
"equi",0.020700519898693
"equi",0.0210718823177331
"equi",0.0613657465810279
"equi",0.00254231224229087
"equi",0.0190066359006143
"equi",0.124084432284643
"equi",0.0192503869738698
"equi",0.0684153914954851
"equi",0.184497493978256
"equi",0.0316773824437059
"equi",0.126865573597209
"equi",0.0432948943655875
"equi",0.0658873774538686
"equi",0.192023164796031
"equi",0.0349972324391908
"equi",0.143858496036889
"equi",0.0544947886611159
"equi",0.0847152218736036
"equi",0.102154903484986
"equi",0.0523763389797683
"equi",0.0878737730557353
"equi",0.0709729144145182
"equi",0.0859385769293656
"equi",0.0505061887222903
"equi",0.0346739007466462
"equi",0.0432540233693638
"equi",0.0569545402013393
"equi",0.0315311729513117
"equi",0.0673778871558525
"equi",0.0417009443201528
"equi",0.0930268617537855
"equi",0.0113521784284332
"equi",0.0437936932388683
"equi",0.0394259985245645
"equi",0.0966477054229163
"equi",0.0332106497482172
"equi",0.0446768414392217
"equi",0.117464302352953
"equi",0.00513488743092694
"equi",0.0920262983409098
"equi",0.00358529028347718
"equi",0.0726724819522056
"equi",0.01269475025821
"equi",0.160018956965574
"equi",0.14204930343744
"equi",0.00097897195639654
"equi",0.132624868690813
"equi",0.233738926988576
"equi",0.0199167270002885
"equi",0.0655020975103322
"equi",0.0756326888321705
"equi",0.0072636837723454
"equi",0.15515078786656
"equi",0.00572822079561991
"equi",0.196458141604948
"equi",0.17480120448232
"equi",0.0154009862694258
"equi",0.272405000475604
"equi",0.0698102215817279
"equi",0.0619806003428136
"equi",0.168192650249382
"equi",0.107224607460682
"equi",0.0630592549206358
"equi",0.0596430336467899
"equi",0.267339915254618
"equi",0.246698140786934
"equi",0.0143505790227611
"equi",0.00580843614763756
"equi",0.352479488876164
"equi",0.111707178430335
"equi",0.0534952391428452
"equi",0.258053836808365
"equi",0.0114149290053966
"equi",0.233042600359296
"equi",0.363444109625481
"equi",0.168673522203304
"equi",0.224328715212084
"equi",0.0806340866289944
"equi",0.0469865625398795
"equi",0.143391432769804
"equi",0.210673307127095
"equi",0.0453170591680216
"equi",0.0690176861308069
"equi",0.105482730934969
"equi",0.0812515029402529
"equi",0.175713672698784
"equi",0.120453179570511
"equi",0.113871890073532
"equi",0.114534350848139
"equi",0.0945628328843144
"equi",0.0572784510099933
"equi",0.079011105911463
"equi",0.107777636471405
"equi",0.151662787708615
"equi",0.0445167722537924
"equi",0.148221920500343
"equi",0.0560200491937821
"equi",0.134194452233439
"equi",0.0519473582282052
"equi",0.174716688401064
"equi",0.257882551174914
"equi",0.0305371825231899
"equi",0.134896335472559
"equi",0.148776155877537
"equi",0.0402627850871262
"equi",0.276627636371395
"equi",0.0837258533789589
"equi",0.129308900049279
"equi",0.130753283220147
"equi",0.00927175787856582
"equi",0.0930776557483826
"equi",0.0382916806377264
"equi",0.135306573450498
"equi",0.106772890323042
"equi",0.0836462741281868
"equi",0.198264992388645
"equi",0.119493645750068
"equi",0.233659733313884
"equi",0.179237193525031
"equi",0.122915238262876
"equi",0.0640290545994303
"equi",0.174095949117202
"equi",0.209362019874561
"equi",0.0832275423612464
"equi",0.130407655319979
"equi",0.0699193572911091
"equi",0.212237057968137
"equi",0.143297414796061
"equi",0.028450367456878
"equi",0.118328403232859
"equi",0.0331414565436991
"equi",0.0459486237075617
"equi",0.0605225359657438
"equi",0.0964994690825784
"equi",0.0848980474572757
"equi",0.131765131020259
"equi",0.0799849499668653
"equi",0.177627372967172
"equi",0.136590180615861
"equi",0.0310587335207057
"equi",0.180035314413772
"equi",0.0779493673720759
"equi",0.0920860750866684
"equi",0.0272335666797283
"equi",0.0102529755609523
"equi",0.0256937949386996
"equi",0.00191621065257573
"equi",0.166622385234375
"equi",0.176268233677073
"equi",0.0373938486611467
"equi",0.080836064729095
"equi",0.0119639708305145
"equi",0.0462310724143947
"equi",0.0561479854759337
"equi",0.190244235269919
"equi",0.00855143482179152
"equi",0.0294391406122833
"equi",0.00477287741862746
"equi",0.265771552024706
"equi",0.0886009538116377
"equi",0.0105805785553072
"equi",0.00834755588744565
"equi",0.0800553324189623
"equi",0.038375303067246
"equi",0.0680206842943612
"equi",0.0155415758602751
"equi",0.0161854269907648
"equi",0.174439605392935
"equi",0.150345371508036
"equi",0.0041616923692428
"equi",0.219100489123905
"equi",0.07282903084288
"equi",0.0198405498108174
"equi",0.279186139458931
"equi",0.0523120771214749
"equi",0.0977467640127197
"equi",0.187847758391905
"equi",0.161480758666508
"equi",0.0612188237854289
"equi",0.114311572795811
"equi",0.0898148545050819
"equi",0.00174477718070418
"equi",0.0559487183017267
"equi",0.052746932683861
"equi",0.0205439619590721
"equi",0.00274483380063133
"equi",0.0782361677765099
"equi",0.0394937175149358
"equi",0.00211761125545115
"equi",0.0767813495627585
"equi",0.0556893597873509
"equi",0.18505891472659
"equi",0.0711788442138891
"equi",0.0288466299662429
"equi",0.0237171399748679
"equi",0.228863065878051
"equi",0.0288380189093821
"equi",0.160907129480856
"equi",0.0725582683683489
"equi",0.145644299390621
"equi",0.101116874386725
"equi",0.249601756715864
"equi",0.0239525192395691
"equi",0.0850802897692056
"equi",0.103759981873721
"equi",0.05561344679293
"equi",0.153017119541233
"equi",0.196070296863575
"equi",0.0905813423756162
"equi",0.145511336441469
"equi",0.0179909238934688
"equi",0.15678852776936
"equi",0.16166655431186
"equi",0.00954975161726765
"equi",0.0968934364856313
"equi",0.169756189427195
"equi",0.0394813773193219
"equi",0.0258398209764996
"equi",0.177632766243308
"equi",0.0258869280143836
"equi",0.159011884098633
"equi",0.220256933674922
"equi",0.0448901459314258
"equi",0.118816676176285
"equi",0.0250164152923438
"equi",0.0526146900535815
"equi",0.0628692278701282
"equi",0.0777451756173567
"equi",0.0419963883687796
"equi",0.0410857050604114
"equi",0.00843529962361905
"equi",0.087188659441881
"equi",0.139919570365872
"equi",0.0256633020667323
"equi",0.100974394110771
"equi",0.055636430911343
"equi",0.0284501265867082
"equi",0.0975655504568899
"equi",0.053428940015575
"equi",0.0271988019938461
"equi",0.0312904466398466
"equi",0.0966470035383774
"equi",0.0311471859713935
"equi",0.0985735957029206
"equi",0.147407343412191
"equi",0.0181690488756496
"equi",0.0519550606216669
"equi",0.137384279279127
"equi",0.0251314134127255
"equi",0.115460219110965
"equi",0.0171956594756089
"equi",0.00225766222984711
"equi",0.17877673286106
"equi",0.150493101140415
"equi",0.0109078285890078
"equi",0.0606546136897235
"equi",0.048965794983909
"equi",0.0561630956115812
"equi",0.0204501125055324
"equi",0.0535459357940551
"equi",0.00106922855743827
"equi",0.0107125096945496
"equi",0.105816643758179
"equi",0.0818447848610512
"equi",0.0162003257806443
"equi",0.00235854863580749
"equi",0.0502405410254632
"equi",2.88112771089921e-05
"equi",0.144724818186825
"equi",0.216012692947291
"equi",0.022723335386565
"equi",0.0126310262334718
"equi",0.138548696392852
"equi",0.120725879456194
"equi",0.172654814672237
"equi",0.0623853128966249
"equi",0.130320021208805
"equi",0.00379771226545078
"equi",0.0340135032544049
"equi",0.0523761736397662
"equi",0.0733882064809819
"equi",0.019792631095525
"equi",0.0687935763954548
"equi",0.00640811654013047
"equi",0.0538212045992294
"equi",0.0968903847910621
"equi",0.170484122065274
"equi",0.0444636169094022
"equi",0.098087214601348
"equi",0.0243033743330075
"equi",0.0503699593190231
"equi",0.0157130242954538
"equi",0.0522239105053961
"equi",0.0605535724539845
"equi",0.0653786590846049
"equi",0.215825799157159
"equi",0.138357547188344
"equi",0.029647811894343
"equi",0.172546053533641
"equi",0.045848673087986
"equi",0.0485085269586107
"equi",0.047510214012525
"equi",0.00371451035632785
"equi",0.000929179319175799
"equi",0.128101557365211
"equi",0.00491711579013476
"equi",0.109563453911699
"equi",0.0472335315512194
"equi",0.0658118279009677
"equi",0.0628484537495256
"equi",0.105891899236394
"equi",0.123132653211192
"equi",0.0718579689317455
"equi",0.0547434471851526
"equi",0.126703524230071
"equi",0.103788209475799
"equi",0.16594566741369
"equi",0.0235143294441407
"equi",0.113400502344088
"equi",0.215355275325849
"equi",0.0301451863937759
"equi",0.0196088561334758
"equi",0.0547373875745118
"equi",0.008930239329977
"equi",0.140828317949152
"equi",0.0774125364525848
"equi",0.0825353004894444
"equi",0.00227975237904344
"equi",0.207253667280297
"equi",0.0483574790912934
"equi",0.282474721661118
"equi",0.0583453306818292
"equi",0.0625277955617681
"equi",0.0233629711739858
"equi",0.166777194188141
"equi",0.0734220224375101
"equi",0.122460805751329
"equi",0.0812958123156977
"equi",0.00983036348762593
"equi",0.0933840481051351
"equi",0.0875692171110026
"equi",0.0322726652335074
"equi",0.14652210688817
"equi",0.0371932381658765
"equi",0.00611738689284375
"equi",0.0626701517353008
"equi",0.0238049342185225
"equi",0.0514861893490948
"equi",0.0874343368603847
"equi",0.105031040145618
"equi",0.028693061556392
"equi",0.161371769854487
"equi",0.108058992716762
"equi",0.0816584159371296
"equi",0.111158215632221
"equi",0.123443053235838
"equi",0.0284345686057096
"equi",0.01415926917849
"equi",0.0299281444157055
"equi",0.0292760810594984
"equi",0.0268679596883093
"equi",0.11714061607923
"equi",0.0977495668048672
"equi",0.178615538235133
"equi",0.0454101973079731
"equi",0.097245153736645
"equi",0.114076040850293
"equi",0.0112749662670585
"equi",0.102661743109683
"equi",0.194744569286909
"equi",0.0276348724049797
"equi",0.0366773843010811
"equi",0.104509611318196
"equi",0.119216070391146
"equi",0.110443245175901
"equi",0.00575047680092466
"equi",0.0154984551605459
"equi",0.0359404476026611
"equi",0.0657622018360026
"equi",0.179198007257651
"equi",0.0545467839902444
"equi",0.0525587687635996
"equi",0.109756312131361
"equi",0.223220651943885
"equi",0.00861373854886591
"equi",0.0405630801412121
"equi",0.0773620590773029
"equi",0.0209078311260229
"equi",0.116661945497018
"equi",0.00765116050812711
"equi",0.151747724219208
"equi",0.120136561134257
"equi",0.159223394092891
"equi",0.0718033281182164
"equi",0.0589795076203068
"equi",0.244228222599268
"equi",0.117998557497204
"equi",0.0110615329544809
"equi",0.0539868300210284
"equi",0.00755017314331319
"equi",0.241900679674106
"equi",0.16628866405188
"equi",0.0399825546423749
"equi",0.0496483843161095
"equi",0.26187229307788
"equi",0.105121195502187
"equi",0.107767525502417
"equi",0.0817046408036337
"equi",0.0305536697618991
"equi",0.16415120564859
"equi",0.0205879443501406
"equi",0.0147745934605177
"equi",0.137848636306267
"equi",0.108017617815759
"equi",0.0579484051663913
"equi",0.0422617403097449
"equi",0.00907733202734291
"equi",0.126161618003159
"equi",0.180840349669873
"equi",0.0733643537186763
"equi",0.0905223175743547
"equi",0.0637042958703963
"equi",0.0301182073336407
"equi",0.0173284747727497
"equi",0.144998576622111
"equi",0.105407679369982
"equi",0.0356366662561884
"equi",0.0874916085738997
"equi",0.0156666206419063
"equi",0.14235055590715
"equi",0.0639173699405024
"equi",0.0852431111050717
"equi",0.0139728695095382
"equi",0.0045858700805797
"equi",0.0617040310492718
"equi",0.0250972461048269
"equi",0.108421389949866
"equi",0.00591928003058775
"equi",0.0104480877939772
"equi",0.0558258351440044
"equi",0.109205219482716
"equi",0.00514502077520808
"equi",0.0207693217055737
"equi",0.0731478787559687
"equi",0.12508552647156
"equi",0.0100777805611118
"equi",0.119952760195146
"equi",0.0265841354746598
"equi",0.16912003926004
"equi",0.0814563236356888
"equi",0.101283564792705
"equi",0.123036286352923
"equi",0.101910355960973
"equi",0.0146278139344685
"equi",0.0550933196213803
"equi",0.110192316054433
"equi",0.0151520053094569
"equi",0.0197412597798185
"equi",0.0481417563708907
"equi",0.0414583106547807
"equi",0.0486194831982532
"equi",0.0798720232117326
"equi",0.0553787764677221
"equi",0.0512849857360379
"equi",0.0503278902638118
"equi",0.0286132134448096
"equi",0.0748859004509366
"equi",0.055764039081164
"equi",0.0279027076702035
"equi",0.0838832927867554
"equi",0.0654201305582735
"equi",0.0721091961142785
"equi",0.0679080957535793
"equi",0.107570623570422
"equi",0.0290012252744306
"equi",0.0497884217637468
"equi",0.0181473182245373
"equi",0.101659659969081
"equi",0.000387387116566718
"equi",0.0109176768755302
"equi",0.0753085472581907
"equi",0.0286198377800009
"equi",0.0501420340245775
"equi",0.0429995819790122
"equi",0.0253130324175646
"equi",0.0197537351176085
"equi",0.0447700856976866
"equi",0.0628660225467146
"equi",0.0921579992009752
"equi",0.0935846237261555
"equi",0.0794008233551238
"equi",0.0328212022321135
"equi",0.0797966692436669
"equi",0.00764749578195907
"equi",0.0799576401883913
"equi",0.0570034378744977
"equi",0.0379600208429407
"equi",0.126349693319628
"equi",0.0189503999694461
"equi",0.0209241208207986
"equi",0.0596447419945373
"equi",0.0169847947441468
"equi",0.0341072857547219
"equi",0.0204498329582142
"equi",0.0399738408297817
"equi",0.184043806590162
"equi",0.0306109833494736
"equi",0.0607835793608293
"equi",0.0186380467705235
"equi",0.0143058486930804
"equi",0.011934284042133
"equi",0.0540735342980502
"equi",0.0122092922056577
"equi",0.134677672515795
"equi",0.0990406030702449
"equi",0.0734252509653663
"equi",0.0664355067003511
"equi",0.0177557755164456
"equi",0.0275723507382095
"equi",0.147561466092546
"equi",0.21525109917155
"equi",0.030118321846942
"equi",0.203621497667029
"equi",0.0378411994595408
"equi",0.0375130959050676
"equi",0.153650775769934
"equi",0.0647587599017316
"equi",0.0466195653724396
"equi",0.051272634159932
"equi",0.0308432223264248
"equi",0.0899914880034271
"equi",0.00399754897775857
"equi",0.0873416311314882
"equi",0.0435950596777163
"equi",0.094656348899066
"equi",0.0459205369324633
"equi",0.196982923194174
"equi",0.064685177574728
"equi",0.0553328359861967
"equi",0.0265238001798285
"equi",0.0782260046586372
"equi",0.0751360758700471
"equi",0.0154635433423221
"equi",0.00645632052057309
"equi",0.0283437627914323
"equi",0.0544070459985661
"equi",0.0154416986902335
"equi",0.0484873121198524
"equi",0.00705004404263429
"equi",0.0250818595832734
"equi",0.0663247632100906
"equi",0.0323088359697183
"equi",0.184810201429422
"equi",0.0675307522545612
"equi",0.0601409914614204
"equi",0.050943673456471
"equi",0.0418531619847366
"equi",0.001403496231182
"equi",0.0941081721676131
"equi",0.0154660635590482
"equi",0.00963698560875536
"equi",0.0668311957886376
"equi",0.00651484441691193
"equi",0.0571058997355699
"equi",0.0170046996728456
"equi",0.0715726260741115
"equi",0.0119707421975401
"equi",0.00784530952089493
"equi",0.0432873653560814
"equi",0.0478618272005379
"equi",0.0818117303485872
"equi",0.0423839947723735
"equi",0.112381478030416
"equi",0.0334208129781011
"equi",0.154322309573754
"equi",0.000592189765161122
"equi",0.0277367444024728
"equi",0.0739990207195695
"equi",0.0621804025194875
"equi",0.0292883725622413
"equi",0.0736077778052637
"equi",0.1281666548029
"equi",0.104790702283702
"equi",0.104875664927991
"equi",0.0191749489205336
"equi",0.100815687830656
"equi",0.0464892098965492
"equi",0.179192415319657
"equi",0.0154186031084498
"equi",0.118038627265123
"equi",0.0700355957691935
"equi",0.0550996243740684
"equi",0.0935058177037727
"equi",0.141901779093112
"equi",0.0416818474569574
"equi",0.0896177624064941
"equi",0.0836676036666136
"equi",0.0144792499165495
"equi",0.0104164425130888
"equi",0.0628716203853851
"equi",0.116625124830346
"equi",0.0546623408261903
"equi",0.0604120941015545
"equi",0.0407561864984587
"equi",0.0674668865649838
"equi",0.1138327651424
"equi",0.0398164683991502
"equi",0.00419919948261363
